YEAR;COUNTRY;SYS02;SYS03;SE005;SE010;SE011;SE015;SE016;SE020;SE021;SE022;SE022D;SE022N;SE025;SE026;SE027;SE028;SE030;SE035;SE041;SE042;SE046;SE050;SE054;SE055;SE060;SE065;SE071;SE072;SE073;SE074;SE075;SE080;SE085;SE086;SE087;SE090;SE095;SE100;SE105;SE110;SE110D;SE110N;SE115;SE115D;SE115N;SE120;SE120D;SE120N;SE125;SE125D;SE125N;SE126;SE126D;SE126N;SE127;SE127D;SE127N;SE131;SE132;SE132D;SE132N;SE135;SE136;SE136D;SE136N;SE140;SE145;SE146;SE150;SE155;SE160;SE165;SE170;SE175;SE180;SE185;SE190;SE195;SE200;SE206;SE207;SE207D;SE207N;SE211;SE216;SE220;SE225;SE230;SE235;SE240;SE245;SE251;SE256;SE260;SE265;SE270;SE275;SE281;SE284;SE284D;SE284N;SE285;SE290;SE295;SE296;SE297;SE298;SE300;SE305;SE309;SE309D;SE309N;SE310;SE315;SE320;SE325;SE330;SE331;SE332;SE336;SE340;SE345;SE350;SE356;SE360;SE365;SE370;SE375;SE380;SE381;SE390;SE395;SE405;SE406;SE407;SE408;SE409;SE410;SE415;SE420;SE425;SE425D;SE425N;SE430;SE430D;SE430N;SE436;SE437;SE441;SE446;SE447;SE448;SE450;SE455;SE460;SE462;SE465;SE470;SE475;SE476;SE480;SE485;SE490;SE495;SE501;SE506;SE510;SE516;SE521;SE526;SE530;SE532;SE532D;SE532N;SE600;SE605;SE606;SE610;SE611;SE612;SE613;SE615;SE616;SE617;SE618;SE619;SE621;SE622;SE623;SE624;SE625;SE626;SE630;SE631;SE632;SE640;SE650;SE699;SE700;SE705;SE710;SE715;SE720;SE725;SE730;SE750;SE765;SE766;SE770
2004;(FI) Finland;42720;500 - <1000;61.0;1.51;3125.72;1.29;2742.59;0.22;383.13;;0.00;0.00;46.41;46.23;0.18;0.00;15.80;23.62;4.10;0.00;0.16;0.00;0.18;0.16;0.00;0.02;13.80;0.64;3.51;4.15;0.00;26.62;7.26;0.00;0.00;9.30;0.38;6.95;2.62;34.86;5.58;194.39;;0.00;0.00;1.29;13.18;16.94;8133.49;7.26;59016.27;;0.00;0.00;;0.00;0.00;58264;0.74;79119.23;58264.25;20933;500.02;41.86;20933.33;7739;59;0;1766;1695;346;53;8443;312;0;0;0;408;111;33341;1252.36;26.62;33341.09;-78;20856;4597;5141;146;1693;899;0;9;3990;309;2867;79119;52344;26821;226.62;46.41;10516.32;2246;429;3969;;;;1363;2940;612.42;26.62;16304.35;8142;1492;5192;946;2970;0;0;25524;7743;6402;3153;8225;17901;8874;3802;2668;2404;2074;162;0;162;162;0;0;0;47024;29123;20411;19309.29;1.51;29123.12;15858.23;1.29;20411.30;271745;262429;222212;101680;94404.746014;0;58209;54223;8101;0;49533;7517;7388;0;34628;69797;64988;4809;201948;7976;181770;20283;2382;38268;19501;0.07;271745.36;19500.82;41104;41266;24293.25;9520;6523;569;2428;13820;6659;4768;246;2146;8031;8730;0;16762;0;0;0;0;0;0;0;1164;0;0;0;0.00;1384.31;0.00;0;0;0;0;0
2004;(FR) France;315130;7000 - <8000;136.1;2.02;3259.83;1.48;2367.63;0.54;892.20;;0.00;0.00;80.30;58.15;3.09;19.06;67.80;28.30;9.38;0.30;0.67;2.59;0.50;0.47;0.01;0.02;35.65;0.13;2.98;3.11;0.45;69.36;12.54;0.00;0.00;30.38;3.44;11.67;11.13;77.04;14.94;1151.32;91.99;5.19;477.08;1.33;34.88;46.25;6286.06;12.54;78845.54;;0.00;0.00;;0.00;0.00;134606;1.02;132138.7;134605.68;71195;923.67;77.08;71194.87;20671;856;208;2143;3053;3575;1008;9326;3471;42;25149;30;6;1864;58556;843.04;69.36;58470.17;307;24235;16026;8385;1682;3268;947;1770;2243;4855;810;2105;132139;82180;42289;277.38;80.30;22272.44;5534;137;8152;;;;7515;1071;287.87;69.36;19965.86;9455;1515;7733;452;2828;1;0;39891;9052;5537;8746;16557;24745;25214;10085;10499;4631;4275;1986;-3;1321;1298;24;-1;0;78652;53907;30014;26637.90;2.02;53907.00;20284.70;1.48;30016.61;338665;326391;205302;55001;45167.904507;347.75259574;53859;63369;33072;0;133364;20626;41048;0;71689;128894;82809;46085;209772;7170;290266;25275;530;50565;30027;0.09;338665.39;30022.28;26226;28215;24658.91;16639;14752;1294;594;7383;871;5663;571;278;1728;1367;0;3095;0;0;0;0;0;0;0;1098;0;0;0;19.74;159.02;61.31;0;0;0;0;0
2004;(HU) Hungary;107740;1000 - <2000;41.2;1.74;3834.37;0.70;1547.51;1.04;2286.86;;0.00;0.00;48.75;41.16;1.41;6.18;31.96;28.76;7.53;0.00;0.59;0.42;0.99;0.96;0.00;0.03;9.60;0.80;0.00;0.80;4.10;18.06;3.08;0.00;0.00;2.73;1.95;6.01;4.10;52.19;12.44;649.09;72.16;9.97;719.55;0.87;8.66;7.50;5766.17;3.08;17748.71;;0.00;0.00;;0.00;0.00;49065;0.96;51164.42;49064.79;28041;586.53;47.92;28104.96;14594;114;0;279;1416;3415;67;2274;1306;0;1858;0;1953;763;15535;855.03;18.06;15439.44;-99;4625;1093;3997;657;3242;1365;10;545;5489;188;3367;51164;34350;19526;176.75;48.75;8616.34;2632;259;2576;;;;2655;752;588.01;18.06;10617.87;4123;2268;5495;841;1027;265;0;14824;2108;5806;2473;4437;6154;10661;6701;1719;2241;1995;563;53;444;498;0;-54;0;22795;16641;6425;9546.39;1.74;16641.03;6936.25;0.70;4880.77;122145;118024;85697;34818;19437.027232;1579.0344198;21622;25029;4228;0;36448;3578;8479;0;24391;31088;19872;11216;91057;-5919;90135;5472;-681;8952;13400;0.11;122144.77;13400.34;8080;8590;6808.23;2816;0;0;2816;794;127;10;80;576;7;17;9;33;949;794;3068;0;3068;0;0;136;0;0;0;412.70;3948.91;4.68;0;0;0;0;0
2004;(IE) Ireland;110830;1000 - <2000;36.2;1.17;2512.61;1.09;2355.62;0.08;156.99;;0.00;0.00;42.17;6.52;0.00;35.65;7.83;2.98;0.42;0.00;0.01;0.00;0.00;0.00;0.00;0.00;38.42;0.00;0.33;0.33;1.10;51.45;9.70;0.00;0.00;34.24;7.03;0.15;0.01;100.34;0.89;89.66;;0.00;0.00;1.33;38.38;50.96;5292.14;9.70;51337.86;;0.00;0.00;;0.00;0.00;35155;1.04;33935.99;35155.12;4124;98.58;41.84;4124.37;2403;31;0;573;540;6;0;148;1;0;0;0;250;172;30010;583.26;51.45;30009.67;-199;13885;13191;109;2596;13;2;0;213;1021;161;1065;33936;22912;14162;111.45;42.17;4700.07;419;31;3306;;;;653;322;183.85;51.45;9459.45;6430;1033;78;2;2951;2;0;8750;3650;1457;2606;1037;6794;4230;1284;2019;927;927;124;941;-501;269;0;-770;0;29120;22326;17595;19148.68;1.17;22325.54;16142.62;1.09;17581.62;559136;522329;524965;451030;436187.88486;1773.6968009;35164;17003;21768;0;34171;20737;3133;0;10301;15496;12808;2688;543640;36484;112266;5445;-1349;24663;19444;0.03;559136.15;19444.22;16877;16060;11289.10;1247;1126;122;0;9969;487;8266;1217;0;2254;2173;291;4717;46;0;0;0;0;0;0;79;0;0;0;0.00;572.74;0.00;0;0;0;0;0
2004;(IT) Italy;854460;10000 - <20000;47.3;1.29;2913.95;1.04;2392.88;0.25;521.07;;0.00;0.00;15.24;11.59;2.55;1.10;5.53;5.50;0.74;0.00;0.31;0.83;1.72;0.61;1.01;0.10;5.63;0.12;0.29;0.41;1.96;13.11;2.80;0.00;0.00;3.98;1.24;3.24;1.74;56.76;0.60;33.95;101.83;1.33;135.00;1.64;4.83;7.93;6278.09;2.80;17578.98;;0.00;0.00;;0.00;0.00;47158;1.44;32762.82;47157.83;29476;1993.55;14.74;29382.99;4121;80;0;255;557;206;158;6895;2959;908;5926;2413;3169;1830;15890;1194.65;13.11;15661.83;1;6930;2616;3160;445;357;598;855;928;1792;482;2783;32763;21674;15425;426.25;15.24;6497.96;2195;32;1436;;;;1281;1586;675.09;13.11;8850.48;6149;2591;2175;161;599;5;0;6249;1227;2254;755;2012;5848;5241;3971;1098;171;171;888;759;170;170;0;0;0;30885;25037;19966;19344.23;1.29;25036.84;19038.10;1.04;19855.32;284338;286805;263210;194337;171877.26299;4185.8547259;37775;25126;5973;0;21127;5263;4768;0;11096;3584;3153;431;280754;-2037;102854;2376;-3472;24813;21924;0.08;284337.75;21923.50;5401;5530;5111.12;4131;2262;88;1781;825;169;427;204;25;309;122;0;431;0;1;0;0;0;0;0;143;0;0;0;86.91;227.63;524.80;0;0;0;0;0
2004;(LT) Lithuania;92400;1000 - <2000;13.7;1.75;3789.79;1.56;3399.25;0.19;390.54;;0.00;0.00;31.66;28.10;0.25;3.31;16.43;12.71;2.70;0.00;0.05;0.00;0.25;0.25;0.00;0.00;12.81;3.14;0.00;3.14;1.48;10.61;5.33;0.00;0.00;2.65;0.02;1.09;1.42;43.83;4.48;196.56;;0.00;0.00;0.54;14.72;7.99;4406.74;5.33;23505.36;;0.00;0.00;;0.00;0.00;14105;1.30;10878.51;14105.38;8382;293.88;28.52;8382.41;4089;111;0;1025;427;493;44;225;180;0;0;0;1711;79;5522;520.19;10.61;5517.32;273;3724;714;491;1;32;530;0;30;201;589;3148;10879;8558;6080;79.96;31.66;2531.75;748;470;1088;;;;454;242;334.54;10.61;3548.24;2543;2272;775;406;230;0;0;2478;441;1467;112;459;1492;828;513;240;75;65;76;-224;446;460;0;-14;0;8961;7469;7087;4258.35;1.75;7469.29;4341.42;1.56;6782.60;43411;38096;29986;12750;6863.302049;1642.747138;5749;9344;2144;0;13424;1277;3526;0;8620;2921;1150;1770;40490;3891;28437;2551;1059;6667;5779;0.13;43410.55;5779.07;3414;3715;2258.53;830;0;0;830;407;196;203;1;7;1;1016;404;1421;13;9;1017;0;1017;0;0;18;0;0;0;37.78;109.36;2.81;0;0;0;0;0
2004;(LU) Luxembourg;1630;200 - <500;130.1;1.64;3628.99;1.41;3119.02;0.23;509.97;;0.00;0.00;67.81;34.75;0.75;32.31;33.36;14.51;3.80;0.03;0.00;0.73;0.02;0.02;0.00;0.01;48.16;0.01;0.58;0.59;3.68;86.72;22.93;0.00;0.00;48.03;0.13;14.06;0.91;67.12;6.37;427.20;84.74;0.07;5.71;1.50;47.48;71.09;6674.33;22.93;153024.52;;0.00;0.00;;0.00;0.00;125231;0.98;128012.2;125230.69;29783;443.07;67.22;29783.36;9069;130;17;2027;0;1843;4;3;43;0;16009;0;230;426;79357;915.11;86.72;79356.97;-30;48489;18758;9342;32;126;1958;172;479;16090;466;4339;128012;75603;42883;228.99;67.81;15526.87;3295;38;6013;;;;3201;3019;315.18;86.72;27331.55;14796;3910;6179;392;6356;25;0;32719;10857;5934;6257;9671;36390;16020;4150;6587;5283;4499;947;5428;1009;8032;0;-7023;0;88283;51893;36883;31602.42;1.64;51893.04;26132.18;1.41;36882.58;841744;812121;686058;372724;302568.86034;65800.009394;138598;142278;32458;0;155686;38365;12741;0;104579;145241;123636;21604;696503;20020;462145;56854;20464;71955;24508;0.03;841743.60;24508.22;38655;34173;17388.92;6048;5645;260;143;10132;1225;7841;5;1061;7022;8783;36;15841;1066;251;0;0;0;0;0;835;0;0;0;159.52;4765.35;0.00;0;0;0;0;0
2004;(LV) Latvia;23710;500 - <1000;25.0;2.68;5481.60;1.66;3515.17;1.02;1966.43;;0.00;0.00;58.16;42.29;0.51;15.36;22.83;18.51;4.61;0.00;0.37;0.00;0.51;0.49;0.00;0.02;24.16;8.12;0.00;8.12;10.38;21.80;6.50;0.00;0.00;5.24;0.32;4.64;4.94;36.61;7.14;261.36;;0.00;0.00;0.43;27.87;11.98;4412.60;6.50;28681.17;;0.00;0.00;;0.00;0.00;30824;1.03;30020.13;30824.07;13714;283.78;48.33;13714.01;5087;56;0;1212;1082;804;42;1832;162;0;0;0;2436;1002;14294;650.60;21.80;14185.70;369;5311;1373;2700;120;1327;2769;1;692;2816;859;5425;30020;22890;14087;67.21;58.16;3908.92;1313;608;1442;;;;784;370;460.26;21.80;10035.55;4578;3827;4322;986;1156;122;0;8804;1719;4020;776;2288;3371;3759;2874;240;645;606;279;-37;1379;1379;0;0;0;14673;11303;8923;4217.82;2.68;11302.84;4450.94;1.66;7404.14;60705;50475;37354;13647;9313.9496362;3073.6566448;8142;12437;3128;0;23350;2917;4278;0;16155;14618;9126;5492;46087;5834;43253;8727;5357;10179;5994;0.10;60704.62;5994.22;6740;7056;4280.91;1973;0;0;1973;1318;763;435;60;60;607;1394;625;2625;42;100;998;0;998;0;0;0;0;0;0;483.91;666.84;9.18;0;0;0;0;0
2004;(MT) Malta;2490;200 - <500;30.4;1.51;3760.74;1.32;3344.63;0.19;416.11;;0.00;0.00;2.66;2.24;0.41;0.00;2.23;0.00;0.28;0.00;0.74;0.20;0.21;0.18;0.03;0.00;1.11;0.12;0.00;0.12;0.00;19.06;3.01;0.00;0.00;2.71;0.61;8.14;4.32;;0.00;0.00;;0.00;0.00;10.00;0.52;5.18;4965.61;3.01;14945.99;;0.00;0.00;;0.00;0.00;33997;1.32;25717.70;33997.33;13880;5284.98;2.54;13430.84;0;0;0;1166;0;0;0;10004;785;30;925;39;931;0;19867;1042.20;19.06;19866.93;379;5290;1369;5337;171;2493;3709;1169;330;250;155;390;25718;21252;15425;1037.53;2.66;2758.01;1113;43;747;;;;534;517;656.47;19.06;12513.97;4835;348;7302;1;377;0;0;5827;1461;2566;861;939;2297;2168;1751;236;181;181;83;0;0;0;0;0;0;18752;16455;14287;10874.12;1.51;16455.01;9472.58;1.32;12520.30;194904;194534;175360;90579;59777.986033;0;50235;27710;6837;0;19543;7872;0;0;11672;3541;2594;946;191363;-926;110896;1875;-422;16052;15293;0.08;194903.90;15293.46;6007;6090;4152.97;616;26;0;590;3537;0;407;0;3130;116;565;1255;1937;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0;0;0;0;0
2004;(NL) Netherlands;60640;1000 - <2000;299.2;2.52;5587.48;1.46;3462.09;1.05;2125.38;;0.00;0.00;30.42;15.24;0.53;14.64;12.60;2.83;4.66;0.00;1.99;0.00;0.53;0.32;0.00;0.21;18.74;0.12;0.60;0.72;0.00;105.28;23.90;0.00;0.00;20.75;2.48;39.95;17.67;84.81;1.70;144.51;107.54;0.17;18.76;2.56;17.95;46.03;7426.13;23.90;177519.51;;0.00;0.00;;0.00;0.00;281549;1.10;256855.4;281549.08;140402;4677.65;28.75;134505.8;2308;329;0;8956;4544;23;1657;100618;4838;0;2;0;875;16252;123155;1158.28;105.28;121941.0;3439;55552;7988;34301;1463;7076;9617;993;6164;17992;155;1692;256855;164863;97800;1406.22;30.42;42771.39;22227;1186;4100;;;;5305;12415;506.52;105.28;53325.36;13222;437;30517;70;10009;5;0;67063;15132;19890;11777;20265;34371;57622;28316;9648;19658;18170;3158;-105;-1351;12;0;-1363;0;123392;89022;30049;35348.08;2.52;89021.59;20609.72;1.46;30179.91;1438504;1389569;1272260;964753;576691.82961;0;180597;97524;29387;0;166244;25143;20078;0;121023;492879;420357;72522;945625;19968;477036;51303;16933;59774;37432;0.03;1438504.26;37432.41;6706;9969;8687.86;3786;2353;220;1213;4390;1812;2291;286;1;1381;0;44;1424;3;52;0;0;0;0;0;315;0;0;0;0.00;3666.59;2882.68;0;0;0;0;0
2004;(PL) Poland;733860;10000 - <20000;18.7;1.76;3870.92;1.54;3396.10;0.22;474.83;;0.00;0.00;15.73;14.97;0.36;0.40;4.19;9.88;2.00;0.00;0.45;0.00;0.36;0.35;0.00;0.01;3.03;0.00;0.01;0.01;0.00;12.52;3.55;0.00;0.00;1.99;0.07;5.71;1.03;54.58;2.67;145.91;61.56;0.59;36.57;1.97;2.75;5.41;4134.41;3.55;14680.98;;0.00;0.00;;0.00;0.00;18872;1.30;14475.36;18871.86;10189;633.77;15.72;9962.45;3876;59;0;800;712;512;70;2884;776;0;0;0;152;351;8503;676.04;12.52;8460.92;62;2788;705;3644;18;919;295;5;130;179;423;2312;14475;10735;7568;193.36;15.73;3041.37;811;265;1372;;;;652;319;352.01;12.52;4405.55;1085;752;3065;1294;265;0;0;3168;750;1529;513;375;2828;912;573;151;188;185;190;25;-157;0;0;-157;0;10007;7179;6110;4080.14;1.76;7178.79;3930.20;1.54;6066.95;68044;61204;57798;13431;6738.0268821;1083.7644375;26446;15604;2316;0;10247;2101;4160;0;3986;6600;4680;1920;61445;6813;55305;6594;3766;7791;1236;0.02;68044.21;1236.31;1870;2035;1954.56;1116;0;0;1116;2;2;0;0;0;4;23;7;34;46;0;730;0;730;0;0;107;0;0;0;10.46;109.83;29.14;0;0;0;0;0
2004;(PT) Portugal;112120;1000 - <2000;26.3;1.58;3808.73;1.29;3101.86;0.29;706.87;;0.00;0.00;24.01;15.28;3.96;4.77;8.60;2.84;0.56;0.00;0.33;1.36;2.60;0.94;1.66;0.00;9.05;6.86;0.39;7.25;4.18;13.18;2.19;0.00;0.00;5.02;3.21;1.99;0.66;13.81;0.30;4.09;54.99;0.49;27.03;0.73;14.22;10.33;6061.47;2.19;13255.61;;0.00;0.00;;0.00;0.00;22584;1.13;19994.45;22584.24;12890;769.71;16.74;12883.58;965;28;0;722;112;18;26;2816;1141;543;3699;793;1423;604;8786;662.55;13.18;8732.71;-184;3829;1721;1610;795;201;8;490;132;909;482;1579;19994;12933;8839;141.07;24.01;3386.50;901;113;1145;;;;766;574;412.69;13.18;5439.35;3575;1442;1186;24;684;8;0;4094;1099;1474;584;938;4112;2949;2353;463;133;133;69;-196;464;554;0;-90;0;14784;10672;8187;6753.70;1.58;10672.03;6368.52;1.29;8186.87;84647;83910;72066;41242;28893.27036;5274.8936103;10623;14692;5510;0;12581;2771;2463;0;7346;3255;2044;1211;81392;604;52780;4303;191;11332;7149;0.08;84646.78;7148.52;5133;5398;3785.47;1870;891;51;928;1932;260;1120;552;0;733;693;79;1505;40;1;0;0;0;0;0;51;0;0;0;268.22;240.57;0.00;0;0;0;0;0
2004;(SE) Sweden;31240;500 - <1000;107.1;1.43;3111.09;1.19;2637.57;0.25;473.53;;0.00;0.00;87.67;70.50;0.04;17.13;42.39;29.97;6.46;0.00;0.58;0.00;0.04;0.03;0.00;0.01;43.19;0.29;5.72;6.01;0.00;54.72;12.63;0.00;0.00;23.71;0.67;17.17;0.12;59.28;10.82;641.63;;0.00;0.00;0.88;42.00;36.80;7573.81;12.63;95672.98;;0.00;0.00;;0.00;0.00;111782;0.83;134934.8;111781.57;39477;490.50;80.47;39470.77;14100;286;0;3891;4019;1260;8;4395;304;0;0;0;10862;352;56797;1037.00;54.72;56742.61;-837;31662;9666;14799;288;4;110;3;264;15507;103;14542;134935;88230;51568;166.05;87.67;14558.19;3460;0;5919;;;;2412;2768;676.25;54.72;37002.81;24022;12759;8587;1781;4401;0;0;36662;9946;10175;9147;7394;25889;20815;7904;5966;6944;5740;101;0;10;10;0;0;0;51902;26013;5208;18147.13;1.43;26012.52;4303.31;1.19;5101.98;442899;436467;371821;153801;148153.72329;0;140106;61482;16431;0;71078;13875;9460;0;47742;151858;126536;25323;291040;8252;290442;26076;187;31369;2947;0.01;442898.53;2946.73;28351;28452;19760.42;11873;10258;1605;11;7887;1148;5830;98;811;6091;1549;621;8260;0;431;0;0;0;0;0;0;0;0;0;0.00;10841.54;3.40;0;0;0;0;0
2004;(SI) Slovenia;40510;500 - <1000;18.2;1.92;3747.12;1.84;3593.12;0.09;154.00;;0.00;0.00;10.84;3.10;0.54;7.19;3.16;1.51;0.39;0.00;0.04;0.36;0.18;0.17;0.00;0.01;8.31;0.00;0.03;0.03;10.83;12.09;3.32;0.00;0.00;5.46;0.41;2.24;0.35;47.06;0.39;18.33;85.52;0.76;65.05;1.14;8.04;9.18;5084.26;3.32;16879.39;;0.00;0.00;;0.00;0.00;14848;0.98;15092.11;14847.64;5076;469.81;10.80;5075.86;816;5;0;364;241;33;137;242;737;0;2348;1;65;88;8052;665.15;12.09;8043.58;161;4396;2093;736;156;2;68;27;576;1720;1057;356;15092;8873;4593;150.63;10.84;1632.28;353;0;499;;;;339;441;240.96;12.09;2913.85;1606;124;701;231;607;46;0;4281;2176;1289;298;517;5455;764;416;119;229;228;43;-541;1890;2344;0;-454;0;10388;4933;6059;2565.71;1.92;4932.65;3298.26;1.84;6058.93;183459;181455;176433;100007;60827.173926;33319.026995;55791;15023;5612;0;7026;3312;3300;0;415;4869;4797;72;178590;296;88293;7080;1625;9857;4604;0.03;183459.09;4604.27;4413;4997;2044.21;698;555;9;135;1350;162;1129;58;1;1443;1104;0;2547;71;0;0;0;0;0;0;330;0;0;0;1323.39;363.96;0.00;0;0;0;0;0
2004;(SK) Slovakia;3530;500 - <1000;335.1;22.02;42867.73;1.14;2912.95;20.88;39954.78;;0.00;0.00;607.67;441.88;3.82;161.97;586.57;253.73;90.27;0.00;2.88;1.98;1.84;1.25;0.00;0.60;204.08;52.02;0.00;52.02;0.12;208.94;61.70;0.00;0.00;71.71;10.70;55.12;8.75;46.32;103.05;4772.86;59.58;40.71;2425.51;0.57;251.89;143.16;5384.34;61.70;332190.71;;0.00;0.00;;0.00;0.00;427789;0.89;483056.8;427789.08;201079;362.00;555.47;201078.8;110435;3023;0;6396;21627;30720;1364;5060;1142;0;2975;0;15553;2784;140297;671.45;208.94;140296.2;-9410;75668;19959;32951;1238;4207;3724;1729;821;86413;13705;29825;483057;316124;189109;151.40;607.67;92000.95;25734;2824;22662;;;;26356;17248;464.56;208.94;97066.20;35333;20242;22025;6754;39709;41;0;127015;19766;48662;26922;31666;77748;89185;70054;14111;5020;5019;10857;0;565;565;0;0;0;160087;82339;-6281;3740.09;22.02;82338.92;9098.31;1.14;10373.14;1608595;1595934;1328301;71243;60535.861747;257.10329573;1112993;103617;40448;0;280294;40500;58439;0;181354;49868;28910;20958;1558726;-667;1571943;41447;-36300;37877;7044;0.00;1608594.78;7043.53;48422;59279;34798.43;6785;0;0;6785;1988;0;985;979;24;0;21588;0;21588;2370;5;25689;0;25689;0;0;853;0;0;0;18448.10;39.41;453.83;0;0;0;0;0
2004;(UK) United Kingdom;103190;3000 - <4000;157.8;2.12;5063.63;1.30;3250.36;0.82;1813.27;;0.00;0.00;143.07;60.86;0.33;81.87;57.87;30.23;10.77;0.00;0.65;0.00;0.33;0.27;0.00;0.06;94.67;0.57;4.19;4.76;2.38;121.69;19.28;0.00;0.00;50.68;29.66;9.57;12.37;81.09;19.74;1600.88;82.00;0.01;1.22;1.06;93.69;99.63;6757.73;19.28;130311.29;;0.00;0.00;;0.00;0.00;158841;0.93;170924.3;158841.28;63247;462.71;136.69;63247.26;23009;1327;0;7402;4217;3322;257;9865;2240;0;22;0;3490;8096;87744;721.03;121.69;87743.94;-310;34840;20659;6477;12147;4303;6126;0;3192;7850;117;6064;170924;116148;71841;216.90;143.07;31030.92;7511;887;10178;;;;7388;5954;335.33;121.69;40806.50;20834;4988;8493;189;11480;4;0;44307;13664;8398;8280;13965;20484;34292;19225;9436;5632;5125;1007;0;584;577;7;0;0;81940;61457;27749;29049.13;2.12;61456.56;21364.13;1.30;27748.76;863626;853965;752110;599128;567058.98385;3299.7707205;33770;76837;42374;0;111517;32985;15648;0;62883;108912;50840;58071;754715;5407;267664;26205;5721;50029;27771;0.03;863626.45;27770.67;39247;40254;33087.66;14598;12910;1614;74;18185;1341;11474;5092;277;3000;2461;121;5582;3;1;0;0;0;0;0;1886;0;0;0;63.09;3867.34;649.51;0;0;0;0;0
2004;EU-12;2811670;50000 - <60000;75.9;1.56;3325.23;1.18;2538.89;0.38;786.34;;0.00;0.00;37.39;23.44;3.16;10.79;19.64;12.06;3.46;0.04;0.41;0.99;2.17;0.90;1.22;0.05;16.04;0.62;1.51;2.13;1.37;35.05;6.24;0.00;0.00;11.95;3.80;9.42;3.51;72.73;4.50;327.61;97.30;1.35;131.00;1.37;15.68;21.42;6482.92;6.24;40451.04;;0.00;0.00;;0.00;0.00;72827;1.16;62771.10;72827.07;37386;1059.15;35.13;37211.48;8080;263;27;1405;1618;1134;808;9234;2662;832;5945;1974;1643;1786;31956;905.59;35.05;31739.52;71;12544;5997;7200;1516;1371;891;1195;1243;3484;418;2411;62771;40842;24764;281.44;37.39;10523.31;3124;148;3252;;;;2669;1508;402.82;35.05;14118.25;6822;1864;5256;399;2111;22;0;16078;3877;3813;2989;5399;9661;12269;6472;3607;2190;2055;887;534;61;307;3;-248;0;43932;34271;22064;21961.56;1.56;34271.13;18638.19;1.18;21912.64;341779;335183;285974;196453;164518.96906;9589.4972331;43627;31998;13896;0;55805;10330;8519;0;36956;51341;38375;12965;290438;4576;154300;9318;-343;30540;23148;0.07;341778.64;23147.12;11946;12299;10482.03;6865;4968;480;1416;3419;439;2232;616;132;824;617;30;1471;152;78;0;0;0;0;0;315;0;0;0;109.25;721.33;268.17;0;0;0;0;0
2004;EU-15;2976710;50000 - <60000;75.2;1.56;3324.88;1.19;2565.64;0.37;759.24;;0.00;0.00;37.84;24.04;3.01;10.79;19.50;12.34;3.48;0.04;0.40;0.95;2.05;0.85;1.15;0.05;16.31;0.60;1.57;2.17;1.72;34.82;6.32;0.00;0.00;11.91;3.64;9.42;3.39;71.40;4.55;324.71;97.54;1.34;130.29;1.34;15.93;21.34;6516.26;6.32;41167.31;;0.00;0.00;;0.00;0.00;72439;1.14;63361.26;72439.47;36476;1021.80;35.54;36310.79;8038;257;27;1418;1651;1116;768;8913;2554;786;5726;1865;1677;1708;32097;915.87;34.82;31891.96;50;12796;5991;7259;1459;1336;888;1181;1187;3866;445;2539;63361;41219;24747;273.99;37.84;10368.59;3065;147;3230;;;;2594;1509;409.57;34.82;14261.78;6932;1950;5258;435;2138;22;0;16472;4043;3893;3063;5472;10071;12072;6285;3562;2225;2064;861;578;29;327;3;-301;0;44018;33947;21904;21788.57;1.56;33946.80;18349.51;1.19;21759.90;342128;335570;285810;191158;158991.05569;10723.581248;47752;33248;13651;0;56318;10194;8472;0;37653;52206;39350;12855;289922;4588;159750;9824;-247;30798;22847;0.07;342128.00;22846.25;12797;13080;10693.94;6877;5000;488;1389;3616;534;2323;587;173;1190;803;36;2030;148;89;0;0;0;0;0;320;0;0;0;245.40;875.17;288.35;0;0;0;0;0
2004;EU-25;4019270;70000 - <80000;62.4;1.66;3562.56;1.26;2729.18;0.40;833.38;;0.00;0.00;35.08;23.81;2.36;8.90;18.10;12.85;3.48;0.03;0.41;0.73;1.64;0.74;0.86;0.04;14.04;0.65;1.16;1.82;1.61;29.89;5.81;0.00;0.00;9.65;2.80;8.55;2.94;66.03;4.66;307.86;88.60;1.43;126.53;1.29;13.78;17.81;6143.50;5.81;35691.57;;0.00;0.00;;0.00;0.00;60630;1.14;53149.83;60629.52;30715;921.83;33.14;30552.28;7513;212;20;1280;1471;1118;596;7277;2094;586;4327;1384;1478;1377;26681;887.24;29.89;26516.54;41;10560;4712;6372;1117;1285;811;891;932;3233;458;2661;53150;34950;21208;251.60;35.08;8825.26;2598;187;2825;;;;2208;1236;410.35;29.89;12264.13;5749;1843;4814;625;1753;25;0;13742;3322;3523;2504;4393;8427;9773;5244;2759;1770;1641;715;424;51;307;2;-258;0;36088;27662;17940;16650.06;1.66;27661.80;14101.81;1.26;17727.66;276862;270332;230797;146933;120818.17352;8595.8139974;43450;29443;10971;0;46065;8281;7589;0;30195;41585;31062;10521;235277;4687;136662;8950;523;25050;17870;0.06;276862.07;17869.10;10409;10700;8716.10;5460;3709;361;1390;2755;411;1745;443;156;917;684;43;1643;155;93;324;0;324;0;0;271;0;0;0;229.60;816.13;220.01;0;0;0;0;0
